Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
82.165,41.7831079276538,-44.4499063813949,0.542477334365431,-0.0294542817717856,-0.00122367177474461,0.0574114820494094,2.4
82.17,41.7932304569981,-44.4434616626522,0.543661091561908,-0.0294605973035853,-0.00130282201968664,0.0573864714866591,2.4
82.175,41.8033454104306,-44.4370050600581,0.543661091561908,-0.0294672832847883,-0.00137180921765878,0.0573678375116012,2.4
82.18,41.8134604152335,-44.4305485379421,0.544843816446956,-0.0294743177713492,-0.00144222931304472,0.0573492035365433,2.4
82.185,41.8235678196909,-44.424080124293,0.544843816446956,-0.0294816796979841,-0.00150274422938761,0.0573366873725491,2.4
82.19,41.833675258716,-44.4176117646592,0.5460257722167,-0.0294893472320062,-0.00156447678284477,0.0573241712085548,2.4
82.195,41.843775071895,-44.4111315043442,0.5460257722167,-0.0294972994246764,-0.00161656798280495,0.0573175130125919,2.4
82.2,41.8538749034966,-44.4046512727419,0.547207211384258,-0.0295055145797347,-0.0016696656215426,0.0573108548166291,2.4
82.205,41.8639670827148,-44.398159129904,0.547207211384258,-0.0295139717698204,-0.00171334341558052,0.0573098197074685,2.4
82.21,41.8740592648023,-44.3916669915265,0.548388375736468,-0.0295226493362883,-0.0017578194273025,0.0573087845983079,2.4
82.215,41.8841437670361,-44.3851629301265,0.548388375736468,-0.0295315266351084,-0.00179319931112422,0.0573130842937105,2.4
82.22,41.8942282573293,-44.3786588502126,0.549569497364832,-0.0295405823152993,-0.0018291746067915,0.0573173839891132,2.4
82.225,41.9043050394601,-44.3721428344139,0.549569497364832,-0.0295497959175336,-0.00185633241975541,0.0573267573978248,2.4
82.23,41.9143817955122,-44.3656267782857,0.550750796461978,-0.0295591462960348,-0.00188388712879424,0.0573361308065363,2.4
82.235,41.9244508142901,-44.3590987723994,0.550750796461978,-0.0295686131967609,-0.00190290694236629,0.0573503170392646,2.4
82.24,41.9345197935262,-44.352570705523,0.551932482444441,-0.029578175699876,-0.00192212949014149,0.0573645032719928,2.4
82.245,41.9445810056385,-44.3460306741141,0.551932482444441,-0.0295878137762481,-0.00193310322260862,0.0573832419204314,2.4
82.25,41.9546421654237,-44.3394905622055,0.553114753961404,-0.0295975067517365,-0.00194408993982854,0.05740198056887,2.4
82.255,41.9646955275631,-44.3329384701967,0.553114753961404,-0.0296072348407667,-0.00194711696333084,0.0574250119829876,2.4
82.26,41.974748825269,-44.3263862793238,0.554297798914889,-0.0296169776336453,-0.00194997168749721,0.0574480433971053,2.4
82.265,41.9847942942001,-44.3198220920966,0.554297798914889,-0.0296267156060546,-0.00194515844650319,0.0574751089501106,2.4
82.27,41.9948396872714,-44.3132577887792,0.555481794491309,-0.0296364286305291,-0.00193999213500382,0.057502174503116,2.4
82.275,42.004877219896,-44.3066814722717,0.555481794491309,-0.0296460974607789,-0.00192745177334921,0.0575330168458649,2.4
82.28,42.0149146659148,-44.3001050235783,0.556666907203906,-0.0296557022683962,-0.00191438212524429,0.0575638591886138,2.4
82.285,42.0249442193494,-44.2935165443987,0.556666907203906,-0.0296652241418634,-0.00189425054032336,0.0575982136587641,2.4
82.29,42.0349736761371,-44.2869279180972,0.557853292945617,-0.0296746436099459,-0.0018734184466556,0.0576325681289144,2.4
82.295,42.0449952077996,-44.2803272436518,0.557853292945617,-0.0296839420673716,-0.00184582003807688,0.0576701816596595,2.4
82.3,42.0550166334502,-44.2737264082556,0.559041096687304,-0.0296931003701198,-0.0018173544923761,0.0577077951904045,2.4
82.305,42.0650301010436,-44.2671135067175,0.559041096687304,-0.0297021001024839,-0.00178236675960313,0.0577484449276188,2.4
82.31,42.0750434538546,-44.2605004313756,0.560230452956382,-0.0297109223267049,-0.00174634859927434,0.0577890946648331,2.4
82.315,42.0850488153903,-44.2538752717143,0.560230452956382,-0.0297195490933981,-0.00170416016981413,0.0578325015710062,2.4
82.32,42.09505405413,-44.2472499266096,0.561421487083864,-0.0297279619564922,-0.00166078398545156,0.0578759084771794,2.4
82.325,42.1050512681847,-44.2406124789722,0.561421487083864,-0.0297361433130861,-0.00161153530694478,0.0579218259061885,2.4
82.33,42.1150483520994,-44.2339748353242,0.562614312885276,-0.0297440750845026,-0.00156094621259783,0.0579677433351976,2.4
82.335,42.1250373777555,-44.2273250709345,0.562614312885276,-0.0297517400260124,-0.001504782389112,0.0580159271948482,2.4
82.34,42.1350262665934,-44.2206751010264,0.563809033997536,-0.0297591204379616,-0.00144713016967808,0.0580641110544989,2.4
82.345,42.1450070634961,-44.2140129922626,0.563809033997536,-0.0297661994447317,-0.00138420066080404,0.058114319985457,2.4
82.35,42.1549877175645,-44.2073506695175,0.565005743984224,-0.0297729597365558,-0.00131963946708768,0.058164528916415,2.4
82.355,42.1649602459787,-44.2006761899854,0.565005743984224,-0.0297793848170913,-0.00125009777682386,0.0582165244721539,2.4
82.36,42.1749326262,-44.1940014890396,0.566204526448221,-0.0297854577765294,-0.00117878581006183,0.0582685200278928,2.4
82.365,42.1848968470648,-44.1873146136445,0.566204526448221,-0.0297911625072209,-0.00110278918655284,0.0583220668439733,2.4
82.37,42.1948609150308,-44.1806275104179,0.56740545515174,-0.0297964825086226,-0.00102488839399344,0.0583756136600538,2.4
82.375,42.2048167900141,-44.1739282154319,0.56740545515174,-0.0298014020704678,-0.000942597537007986,0.0584304796146319,2.4
82.38,42.2147725080395,-44.1672286871952,0.568608594143324,-0.0298059051100417,-0.000858273315353464,0.05848534556921,2.4
82.385,42.2247199995901,-44.160516950323,0.568608594143324,-0.0298099763224401,-0.000769852091415659,0.0585413019349566,2.4
82.39,42.2346673307646,-44.1538049757627,0.569813997891453,-0.0298136000506144,-0.000679272998040746,0.0585972583007031,2.4
82.395,42.2446064021638,-44.1470807762033,0.569813997891453,-0.0298167614023127,-0.000584888163130564,0.058654079888315,2.4
82.4,42.254545310403,-44.1403563354826,0.5710217114244,-0.0298194451532852,-0.000488225634991964,0.0587109014759269,2.4
82.405,42.2644759257669,-44.1336196539192,0.5710217114244,-0.029821636678246,-0.00038798539421763,0.0587683996812736,2.4
82.41,42.2744063757199,-44.1268827285282,0.572231770476004,-0.0298233210349149,-0.000285350808634898,0.0588258978866203,2.4
82.415,42.2843285000035,-44.120133547119,0.572231770476004,-0.0298244841774439,-0.000179488840945852,0.05888382004135,2.4
82.42,42.2942504573458,-44.1133841202922,0.573444202995596,-0.0298251117679219,-7.11220594267537e-05,0.0589417421960797,2.4
82.425,42.3041640566239,-44.1066224230685,0.573444202995596,-0.029825190191237,4.01877306897234e-05,0.0589998745072964,2.4
82.43,42.3140774880427,-44.0998604797459,0.574659026503209,-0.0298247055598081,0.000154108173229964,0.0590580068185131,2.4
82.435,42.323982529415,-44.0930862524538,0.574659026503209,-0.0298236446939272,0.000270690044222084,0.0591161395348477,2.4
82.44,42.3338874026142,-44.0863117792713,0.575876249694016,-0.0298219941607995,0.000389983800034585,0.0591742722511822,2.4
82.445,42.34378385425,-44.07952500942,0.575876249694016,-0.0298197412202334,0.000511660396357459,0.0592321997570337,2.4
82.45,42.3536801379943,-44.0727379947565,0.577095872604866,-0.0298168728981099,0.000636145530694052,0.0592901272628851,2.4
82.455,42.3635679691755,-44.0659386716633,0.577095872604866,-0.0298133768972754,0.000762738119895664,0.0593476481771338,2.4
82.46,42.3734556333338,-44.0591391056855,0.578317886784728,-0.0298092407055744,0.000892231351263059,0.0594051690913825,2.4
82.465,42.383334814497,-44.0523272205179,0.578317886784728,-0.0298044524718478,0.00102356005055468,0.0594620863569414,2.4
82.47,42.3932138300833,-44.0455150952226,0.579542275469202,-0.0297990001486156,0.00115787698025128,0.0595190036225004,2.4
82.475,42.4030843328605,-44.0386906410379,0.579542275469202,-0.0297928723331222,0.00129376097617031,0.0595751245888682,2.4
82.48,42.4129546720744,-44.0318659502908,0.580769013758749,-0.0297860574447174,0.00143271631080211,0.0596312455552361,2.4
82.485,42.4228164693317,-44.025028922073,0.580769013758749,-0.0297785445309278,0.00157297407205125,0.059686382054223,2.4
82.49,42.4326781055974,-44.0181916616453,0.581998068800334,-0.0297703224795462,0.00171638183911171,0.0597415185532099,2.4
82.495,42.4425311714729,-44.0113420563394,0.581998068800334,-0.0297613807897464,0.00186083132265638,0.059795486968007,2.4
82.5,42.4523840794763,-44.0044922239422,0.583229399972213,-0.0297517088188547,0.0020085050792535,0.059849455382804,2.4
82.505,42.4622283893623,-43.9976300404076,0.583229399972213,-0.0297412963472078,0.00215703275066381,0.0599021137341911,2.4
82.51,42.4720725449243,-43.9907676354892,0.584462959071582,-0.0297301330253045,0.00230885628857636,0.0599547720855781,2.4
82.515,42.4819080754509,-43.9838928744565,0.584462959071582,-0.0297182092598654,0.00246120998220259,0.0600059067227213,2.4
82.52,42.491743455843,-43.9770178986357,0.585698692033269,-0.0297055153508702,0.00261692510229351,0.0600570413598645,2.4
82.525,42.5015701851788,-43.9701305631164,0.585698692033269,-0.029692042158057,0.00277292233198638,0.0601064826733392,2.4
82.53,42.5113967690852,-43.9632430201057,0.58693653597076,-0.0296777804514391,0.00293234228629562,0.0601559239868138,2.4
82.535,42.5212146768088,-43.9563431151841,0.58693653597076,-0.029662721543196,0.00309180083216502,0.0602035071428232,2.4
82.54,42.5310324443121,-43.9494430107468,0.588176420994147,-0.0296468566724916,0.00325473919021387,0.0602510902988327,2.4
82.545,42.5408417967247,-43.9425309484498,0.588176420994147,-0.029631072150242,0.00305819637080624,0.0601033788254808,2.4
82.55,42.5506515851576,-43.9356195049787,0.589418270407114,-0.0296162834085018,0.00285641224602579,0.0599556673521289,2.4
82.555,42.5604532054872,-43.9286964825988,0.589418270407114,-0.029602472062077,0.00266729629339725,0.0598176383347194,2.4
82.56,42.5702552338936,-43.9217740380105,0.590654021848241,-0.0295896187134548,0.00247319894442245,0.0596796093173098,2.4
82.565,42.5800490950468,-43.9148400432257,0.590654021848241,-0.0295777044015066,0.00229173906254123,0.0595511048728938,2.4
82.57,42.5898433367126,-43.907906585924,0.591884075157558,-0.0295667091594276,0.00210555739310102,0.0594226004284778,2.4
82.575,42.5996294097783,-43.9009616040001,0.591884075157558,-0.0295566136987324,0.00193188295024208,0.059303409201776,2.4
82.58,42.6094158363323,-43.8940171201984,0.593108823632811,-0.0295473977394645,0.0017537438048889,0.0591842179750743,2.4
82.585,42.6191940908465,-43.8870611343856,0.593108823632811,-0.0295390416563689,0.00158798796968139,0.059074133310966,2.4
82.59,42.6289726723535,-43.88010560826,0.594328651824468,-0.0295315248459378,0.00141802231783337,0.0589640486468578,2.4
82.595,42.6387430763399,-43.8731385998689,0.594328651824468,-0.0295248273868725,0.00126030191932017,0.0588628574065507,2.4
82.6,42.648513781374,-43.8661720136809,0.595543935732096,-0.0295189283935312,0.00109862421161408,0.0587616661662437,2.4
82.605,42.6582763013823,-43.8591939621571,0.595543935732096,-0.029513807536501,0.000949101108570481,0.0586691819445935,2.4
82.61,42.6680390969671,-43.8522162961899,0.59675504253892,-0.0295094435316533,0.000795872138599726,0.0585766977229433,2.4
82.615,42.6777936981155,-43.8452271791913,0.59675504253892,-0.0295058159842051,0.000654570540174501,0.058492661136887,2.4
82.62,42.687548550063,-43.8382384122423,0.597962331717418,-0.0295029035649435,0.000509810282125276,0.0584086245508307,2.4
82.625,42.6972951963655,-43.8312382061139,0.597962331717418,-0.0295006856971798,0.00037680123599545,0.0583328059472716,2.4
82.63,42.707042069298,-43.8242383155415,0.599166152018813,-0.0294991408855559,0.000240577867645286,0.0582569873437124,2.4
82.635,42.7167807236065,-43.8172269952485,0.599166152018813,-0.0294982484067563,0.000115918275016729,0.0581891525083419,2.4
82.64,42.7265195810005,-43.8102159570481,0.600366842702143,-0.0294979866350987,-1.17143203016686e-05,0.0581213176729713,2.4
82.645,42.7362502050905,-43.8031934963105,0.600366842702143,-0.0294983347346726,-0.000127981202622289,0.0580612282645426,2.4
82.65,42.7459810093621,-43.7961712852469,0.601564733347676,-0.0294992709840114,-0.000246982926987967,0.058001138856114,2.4
82.655,42.7557035640187,-43.7891376566711,0.601564733347676,-0.0295007744673675,-0.000354826973713876,0.0579485528389187,2.4
82.66,42.7654262766072,-43.782104246409,0.602760143688132,-0.0295028234007217,-0.000465170994401825,0.0578959668217235,2.4
82.665,42.7751407217101,-43.7750594216178,0.602760143688132,-0.0295053968200066,-0.000564574712429696,0.0578506388827554,2.4
82.67,42.7848553031626,-43.7680147848494,0.603953383457642,-0.0295084729106077,-0.000666246955465874,0.0578053109437872,2.4
82.675,42.7945615977701,-43.7609587346094,0.603953383457642,-0.0295120306904395,-0.000757204994453814,0.0577669928967841,2.4
82.68,42.804268007824,-43.7539028431801,0.605144752257811,-0.0295160483450015,-0.000850203648225266,0.057728674849781,2.4
82.685,42.8139661102567,-43.7468355375264,0.605144752257811,-0.0295205049032994,-0.000932722320964885,0.057697116026359,2.4
82.69,42.8236643079226,-43.7397683625582,0.606334539440342,-0.0295253785804328,-0.0010170573497639,0.0576655572029369,2.4
82.695,42.8333541758459,-43.7326897709166,0.606334539440342,-0.0295306484444403,-0.00109115416223117,0.0576405048310223,2.4
82.7,42.8430441194887,-43.7256112829286,0.607523024005709,-0.0295362927683085,-0.00116684682961748,0.0576154524591076,2.4
82.705,42.8527257099534,-43.7185213741793,0.607523024005709,-0.0295422905597993,-0.00123249937120127,0.0575966792832952,2.4
82.71,42.8624073572498,-43.7114315430369,0.608710474517331,-0.0295486200466765,-0.00129952988645161,0.0575779061074829,2.4
82.715,42.872080626734,-43.7043302855788,0.608710474517331,-0.0295552604559131,-0.00135682797774618,0.0575651272855521,2.4
82.72,42.8817539349651,-43.6972290809018,0.609897150155703,-0.0295621902581932,-0.00141529137966096,0.0575523484636213,2.4
82.725,42.8914188396577,-43.690116443045,0.609897150155703,-0.0295693887967207,-0.00146428343873355,0.0575453070615882,2.4
82.73,42.901083765735,-43.6830038342464,0.611083298342278,-0.0295768346781236,-0.00151423218296666,0.0575382656595551,2.4
82.735,42.9107402614918,-43.6758797841554,0.611083298342278,-0.0295845073853065,-0.00155497602161917,0.0575367040388025,2.4
82.74,42.9203967619988,-43.6687557405032,0.612269155892126,-0.0295923856845395,-0.00159647203794308,0.0575351424180499,2.4
82.745,42.9300448044202,-43.6616202463064,0.612269155892126,-0.0296004492208821,-0.00162903445313441,0.0575388025451137,2.4
82.75,42.9396928356902,-43.6544847370314,0.613454948985483,-0.029608676942903,-0.00166214873121862,0.0575424626721775,2.4
82.755,42.9493323801985,-43.647337766927,0.613454948985483,-0.0296170486792343,-0.00168660508806697,0.0575510864268364,2.4
82.76,42.95897189839,-43.6401907613277,0.614640893152001,-0.0296255435823372,-0.00171141725453992,0.0575597101814952,2.4
82.765,42.9686029003044,-43.6330322836876,0.614640893152001,-0.0296341416848262,-0.00172785108119117,0.0575730396519244,2.4
82.77,42.9782338614762,-43.6258737512328,0.615827193267637,-0.0296428223636163,-0.0017444489887743,0.0575863691223535,2.4
82.775,42.9878562760881,-43.6187037347031,0.615827193267637,-0.0296515658747295,-0.00175295158012048,0.0576041468891879,2.4
82.78,42.997478636273,-43.611533645131,0.617014043563648,-0.0296603518390854,-0.00176143090574525,0.0576219246560222,2.4
82.785,43.0070924189189,-43.6043520587299,0.617014043563648,-0.0296691607545745,-0.00176210093589652,0.0576438940655242,2.4
82.79,43.0167061341961,-43.5971703821452,0.618201627647237,-0.0296779725046849,-0.00176256478770709,0.0576658634750262,2.4
82.795,43.02631124033,-43.589977195358,0.618201627647237,-0.0296867678466947,-0.00175550793112352,0.0576917689015522,2.4
82.8,43.0359162668968,-43.5827839023257,0.61939011853341,-0.0296955269442581,-0.00174806646427032,0.0577176743280781,2.4
82.805,43.0455126521177,-43.5755790851392,0.61939011853341,-0.0297042306999044,-0.00173334251781308,0.0577472896799486,2.4
82.81,43.0551089462292,-43.5683741466021,0.620579678687599,-0.0297128594391071,-0.00171805876815347,0.0577769050318192,2.4
82.815,43.0646965662782,-43.561157669498,0.620579678687599,-0.029721394393883,-0.00169580149840969,0.0578099679156902,2.4
82.82,43.0742840844465,-43.55394105704,0.621770461244844,-0.0297298162413885,-0.00167281417774989,0.0578430307995612,2.4
82.825,43.0838628954301,-43.5467128912879,0.621770461244844,-0.0297381065263689,-0.00164315057994337,0.0578792878214567,2.4
82.83,43.0934415945087,-43.5394845772412,0.622962608511487,-0.0297462462598579,-0.00161259134494248,0.0579155448433521,2.4
82.835,43.1030115529349,-43.5322446949412,0.622962608511487,-0.0297542173130608,-0.00157565389166698,0.0579547447112896,2.4
82.84,43.1125813901763,-43.5250046524572,0.624156252336661,-0.0297620010446005,-0.00153765989948309,0.057993944579227,2.4
82.845,43.1221424530206,-43.51775302662,0.624156252336661,-0.0297695796650562,-0.00149358621185225,0.0580358383069308,2.4
82.85,43.1317033861412,-43.510501229749,0.62535151419903,-0.0297769348935149,-0.00144829978687845,0.0580777320346346,2.4
82.855,43.1412555109112,-43.5032378343739,0.62535151419903,-0.0297840492920278,-0.00139723230701423,0.0581220731396335,2.4
82.86,43.1508074981553,-43.4959742581415,0.626548505301893,-0.0297909049521873,-0.00134480060890694,0.0581664142446325,2.4
